Country Code,Year,Variable,Value
CIV,2018,Economic Complexity,-0.802
CIV,2019,Economic Complexity,-1.1
CIV,2020,Economic Complexity,-1.017
CIV,2021,Economic Complexity,-1.162
CIV,2022,Economic Complexity,-0.904
CIV,2023,Economic Complexity,-0.775
CMR,1995,Economic Complexity,-1.083
CMR,1996,Economic Complexity,-1.35
CMR,1997,Economic Complexity,-1.157
CMR,1998,Economic Complexity,-1.88
CMR,1999,Economic Complexity,-1.704
CMR,2000,Economic Complexity,-1.482
CMR,2001,Economic Complexity,-1.55
CMR,2002,Economic Complexity,-1.232
CMR,2003,Economic Complexity,-1.268
CMR,2004,Economic Complexity,-1.609
CMR,2005,Economic Complexity,-1.476
CMR,2006,Economic Complexity,-1.255
CMR,2007,Economic Complexity,-0.805
CMR,2008,Economic Complexity,-1.09
CMR,2009,Economic Complexity,-1.017
CMR,2010,Economic Complexity,-0.931
CMR,2011,Economic Complexity,-0.669
CMR,2012,Economic Complexity,-0.922
CMR,2013,Economic Complexity,-0.934
CMR,2014,Economic Complexity,-0.747
CMR,2015,Economic Complexity,-0.738
CMR,2016,Economic Complexity,-1.079
CMR,2017,Economic Complexity,-1.01
CMR,2018,Economic Complexity,-1.311
CMR,2019,Economic Complexity,-1.346
CMR,2020,Economic Complexity,-1.066
CMR,2021,Economic Complexity,-1.143
CMR,2022,Economic Complexity,-1.278
CMR,2023,Economic Complexity,-1.575
COD,1995,Economic Complexity,-1.348
COD,1996,Economic Complexity,-1.335
COD,1997,Economic Complexity,-1.506
COD,1998,Economic Complexity,-1.804
COD,1999,Economic Complexity,-1.529
COD,2000,Economic Complexity,-0.978
COD,2001,Economic Complexity,-1.47
COD,2002,Economic Complexity,-1.339
COD,2003,Economic Complexity,-1.401
COD,2004,Economic Complexity,-1.473
COD,2005,Economic Complexity,-1.789
COD,2006,Economic Complexity,-1.625
COD,2007,Economic Complexity,-1.601
COD,2008,Economic Complexity,-1.593
COD,2009,Economic Complexity,-1.787
COD,2010,Economic Complexity,-1.433
COD,2011,Economic Complexity,-0.757
COD,2012,Economic Complexity,-1.528
COD,2013,Economic Complexity,-1.223
COD,2014,Economic Complexity,-1.617
COD,2015,Economic Complexity,-1.385
COD,2016,Economic Complexity,-1.542
COD,2017,Economic Complexity,-1.3
COD,2018,Economic Complexity,-1.76
COD,2019,Economic Complexity,-1.095
COD,2020,Economic Complexity,-1.593
COD,2021,Economic Complexity,-2.009
COD,2022,Economic Complexity,-2.066
COD,2023,Economic Complexity,-1.907
COG,1995,Economic Complexity,-0.831
COG,1996,Economic Complexity,-1.552
COG,1997,Economic Complexity,-1.942
COG,1998,Economic Complexity,-1.495
COG,1999,Economic Complexity,-1.363
COG,2000,Economic Complexity,-2.079
COG,2001,Economic Complexity,-1.572
COG,2002,Economic Complexity,-1.615
COG,2003,Economic Complexity,-1.686
COG,2004,Economic Complexity,-1.816
COG,2005,Economic Complexity,-1.709
COG,2006,Economic Complexity,-2.017
COG,2007,Economic Complexity,-1.596
COG,2008,Economic Complexity,-2.432
COG,2009,Economic Complexity,-1.681
COG,2010,Economic Complexity,-1.452
COG,2011,Economic Complexity,-1.031
COG,2012,Economic Complexity,-1.011
COG,2013,Economic Complexity,-1.357
COG,2014,Economic Complexity,-1.222
COG,2015,Economic Complexity,-1.32
COG,2016,Economic Complexity,-0.598
COG,2017,Economic Complexity,-0.572
COG,2018,Economic Complexity,-1.184
COG,2019,Economic Complexity,-1.084
COG,2020,Economic Complexity,-1.259
COG,2021,Economic Complexity,-1.284
COG,2022,Economic Complexity,-1.834
COG,2023,Economic Complexity,-1.635
COL,1995,Economic Complexity,0.098
COL,1996,Economic Complexity,0.175
COL,1997,Economic Complexity,0.288
COL,1998,Economic Complexity,0.261
COL,1999,Economic Complexity,0.283
COL,2000,Economic Complexity,0.248
COL,2001,Economic Complexity,0.367
COL,2002,Economic Complexity,0.24
COL,2003,Economic Complexity,0.152
COL,2004,Economic Complexity,0.016
COL,2005,Economic Complexity,0.016
COL,2006,Economic Complexity,0.121
COL,2007,Economic Complexity,0.07
COL,2008,Economic Complexity,0.086
COL,2009,Economic Complexity,0.244
COL,2010,Economic Complexity,0.214
COL,2011,Economic Complexity,0.182
COL,2012,Economic Complexity,0.19
COL,2013,Economic Complexity,0.235
COL,2014,Economic Complexity,0.113
COL,2015,Economic Complexity,0.113
COL,2016,Economic Complexity,0.054
COL,2017,Economic Complexity,0.242
COL,2018,Economic Complexity,0.119
COL,2019,Economic Complexity,-0.0
COL,2020,Economic Complexity,-0.028
COL,2021,Economic Complexity,0.04
COL,2022,Economic Complexity,0.057
COL,2023,Economic Complexity,0.125
CRI,1995,Economic Complexity,-0.229
CRI,1996,Economic Complexity,-0.241
CRI,1997,Economic Complexity,-0.147
CRI,1998,Economic Complexity,-0.23
CRI,1999,Economic Complexity,-0.151
CRI,2000,Economic Complexity,-0.013
CRI,2001,Economic Complexity,0.152
CRI,2002,Economic Complexity,-0.018
CRI,2003,Economic Complexity,-0.017
CRI,2004,Economic Complexity,0.043
CRI,2005,Economic Complexity,-0.006
CRI,2006,Economic Complexity,0.21
CRI,2007,Economic Complexity,0.181
CRI,2008,Economic Complexity,0.197
CRI,2009,Economic Complexity,0.016
CRI,2010,Economic Complexity,0.011
CRI,2011,Economic Complexity,0.174
CRI,2012,Economic Complexity,0.19
CRI,2013,Economic Complexity,0.372
CRI,2014,Economic Complexity,0.34
CRI,2015,Economic Complexity,0.263
CRI,2016,Economic Complexity,0.171
CRI,2017,Economic Complexity,0.092
CRI,2018,Economic Complexity,0.159
CRI,2019,Economic Complexity,0.169
CRI,2020,Economic Complexity,0.058
CRI,2021,Economic Complexity,0.202
CRI,2022,Economic Complexity,0.043
CRI,2023,Economic Complexity,0.201
CUB,1995,Economic Complexity,-0.387
CUB,1996,Economic Complexity,-0.553
CUB,1997,Economic Complexity,-0.457
CUB,1998,Economic Complexity,-0.408
CUB,1999,Economic Complexity,0.051
CUB,2000,Economic Complexity,-0.512
CUB,2001,Economic Complexity,-0.532
CUB,2002,Economic Complexity,-0.457
CUB,2003,Economic Complexity,-0.176
CUB,2004,Economic Complexity,0.072
CUB,2005,Economic Complexity,0.151
CUB,2006,Economic Complexity,0.251
CUB,2007,Economic Complexity,-0.398
CUB,2008,Economic Complexity,-0.151
CUB,2009,Economic Complexity,-0.007
CUB,2010,Economic Complexity,-0.076
CUB,2011,Economic Complexity,-0.214
CUB,2012,Economic Complexity,0.063
CUB,2013,Economic Complexity,-0.126
CUB,2014,Economic Complexity,-0.515
CUB,2015,Economic Complexity,-0.797
CUB,2016,Economic Complexity,-0.111
CUB,2017,Economic Complexity,-0.585
CUB,2018,Economic Complexity,-0.616
CUB,2019,Economic Complexity,-0.544
CUB,2020,Economic Complexity,-0.864
CUB,2021,Economic Complexity,-0.66
CUB,2022,Economic Complexity,-0.581
CUB,2023,Economic Complexity,-1.101
CYP,1995,Economic Complexity,0.252
CYP,1996,Economic Complexity,0.176
CYP,1997,Economic Complexity,0.282
CYP,1998,Economic Complexity,0.37
CYP,1999,Economic Complexity,0.434
CYP,2000,Economic Complexity,0.223
CYP,2001,Economic Complexity,0.373
CYP,2002,Economic Complexity,0.467
CYP,2003,Economic Complexity,0.259
CYP,2004,Economic Complexity,0.553
CYP,2005,Economic Complexity,0.537
CYP,2006,Economic Complexity,0.777
CYP,2007,Economic Complexity,0.918
CYP,2008,Economic Complexity,1.003
CYP,2009,Economic Complexity,0.977
CYP,2010,Economic Complexity,0.837
CYP,2011,Economic Complexity,0.734
CYP,2012,Economic Complexity,0.812
CYP,2013,Economic Complexity,0.498
CYP,2014,Economic Complexity,0.558
CYP,2015,Economic Complexity,0.448
CYP,2016,Economic Complexity,0.445
CYP,2017,Economic Complexity,0.599
CYP,2018,Economic Complexity,0.418
CYP,2019,Economic Complexity,0.49
CYP,2020,Economic Complexity,0.454
CYP,2021,Economic Complexity,0.394
CYP,2022,Economic Complexity,0.282
CYP,2023,Economic Complexity,0.329
CZE,1995,Economic Complexity,1.375
CZE,1996,Economic Complexity,1.364
CZE,1997,Economic Complexity,1.433
CZE,1998,Economic Complexity,1.42
CZE,1999,Economic Complexity,1.424
CZE,2000,Economic Complexity,1.422
CZE,2001,Economic Complexity,1.473
CZE,2002,Economic Complexity,1.624
CZE,2003,Economic Complexity,1.578
CZE,2004,Economic Complexity,1.567
CZE,2005,Economic Complexity,1.546
CZE,2006,Economic Complexity,1.537
CZE,2007,Economic Complexity,1.599
CZE,2008,Economic Complexity,1.63
CZE,2009,Economic Complexity,1.649
CZE,2010,Economic Complexity,1.746
CZE,2011,Economic Complexity,1.81
CZE,2012,Economic Complexity,1.777
CZE,2013,Economic Complexity,1.764
CZE,2014,Economic Complexity,1.845
CZE,2015,Economic Complexity,1.779
CZE,2016,Economic Complexity,1.825
CZE,2017,Economic Complexity,1.809
CZE,2018,Economic Complexity,1.794
CZE,2019,Economic Complexity,1.794
CZE,2020,Economic Complexity,1.737
CZE,2021,Economic Complexity,1.797
CZE,2022,Economic Complexity,1.738
CZE,2023,Economic Complexity,1.829
DEU,1995,Economic Complexity,2.331
DEU,1996,Economic Complexity,2.27
DEU,1997,Economic Complexity,2.233
DEU,1998,Economic Complexity,2.354
DEU,1999,Economic Complexity,2.337
DEU,2000,Economic Complexity,2.324
DEU,2001,Economic Complexity,2.29
DEU,2002,Economic Complexity,2.355
DEU,2003,Economic Complexity,2.275
DEU,2004,Economic Complexity,2.25
DEU,2005,Economic Complexity,2.147
DEU,2006,Economic Complexity,2.105
DEU,2007,Economic Complexity,2.159
DEU,2008,Economic Complexity,2.001
DEU,2009,Economic Complexity,2.053
DEU,2010,Economic Complexity,2.038
DEU,2011,Economic Complexity,2.104
DEU,2012,Economic Complexity,2.013
DEU,2013,Economic Complexity,2.081
DEU,2014,Economic Complexity,2.143
DEU,2015,Economic Complexity,2.243
DEU,2016,Economic Complexity,2.231
DEU,2017,Economic Complexity,2.129
DEU,2018,Economic Complexity,2.107
DEU,2019,Economic Complexity,2.072
DEU,2020,Economic Complexity,2.119
DEU,2021,Economic Complexity,2.054
DEU,2022,Economic Complexity,2.055
DEU,2023,Economic Complexity,2.112
DNK,1995,Economic Complexity,1.399
DNK,1996,Economic Complexity,1.44
DNK,1997,Economic Complexity,1.342
DNK,1998,Economic Complexity,1.214
DNK,1999,Economic Complexity,1.298
DNK,2000,Economic Complexity,1.178
DNK,2001,Economic Complexity,1.242
DNK,2002,Economic Complexity,1.258
DNK,2003,Economic Complexity,1.276
DNK,2004,Economic Complexity,1.343
DNK,2005,Economic Complexity,1.239
DNK,2006,Economic Complexity,1.219
DNK,2007,Economic Complexity,1.201
DNK,2008,Economic Complexity,1.2
DNK,2009,Economic Complexity,1.176
DNK,2010,Economic Complexity,1.074
DNK,2011,Economic Complexity,1.134
DNK,2012,Economic Complexity,1.051
DNK,2013,Economic Complexity,1.166
DNK,2014,Economic Complexity,1.114
DNK,2015,Economic Complexity,1.1
DNK,2016,Economic Complexity,1.147
DNK,2017,Economic Complexity,1.08
DNK,2018,Economic Complexity,1.024
DNK,2019,Economic Complexity,1.059
DNK,2020,Economic Complexity,1.036
DNK,2021,Economic Complexity,1.037
DNK,2022,Economic Complexity,0.936
DNK,2023,Economic Complexity,0.973
DOM,1995,Economic Complexity,-0.679
DOM,1996,Economic Complexity,-0.533
DOM,1997,Economic Complexity,-0.6
DOM,1998,Economic Complexity,-0.777
DOM,1999,Economic Complexity,-0.593
DOM,2000,Economic Complexity,-0.534
DOM,2001,Economic Complexity,-0.401
DOM,2002,Economic Complexity,-0.452
DOM,2003,Economic Complexity,-0.374
DOM,2004,Economic Complexity,-0.502
DOM,2005,Economic Complexity,-0.39
DOM,2006,Economic Complexity,-0.237
DOM,2007,Economic Complexity,-0.169
DOM,2008,Economic Complexity,-0.214
DOM,2009,Economic Complexity,-0.244
DOM,2010,Economic Complexity,-0.287
DOM,2011,Economic Complexity,-0.311
DOM,2012,Economic Complexity,-0.295
DOM,2013,Economic Complexity,-0.373
DOM,2014,Economic Complexity,-0.297
DOM,2015,Economic Complexity,-0.239
DOM,2016,Economic Complexity,-0.246
DOM,2017,Economic Complexity,-0.163
DOM,2018,Economic Complexity,-0.138
DOM,2019,Economic Complexity,-0.27
DOM,2020,Economic Complexity,-0.147
DOM,2021,Economic Complexity,-0.036
DOM,2022,Economic Complexity,-0.103
DOM,2023,Economic Complexity,-0.197
DZA,1995,Economic Complexity,-0.532
DZA,1996,Economic Complexity,-0.455
DZA,1997,Economic Complexity,-0.92
DZA,1998,Economic Complexity,-0.814
DZA,1999,Economic Complexity,-0.684
DZA,2000,Economic Complexity,-1.051
DZA,2001,Economic Complexity,-0.516
DZA,2002,Economic Complexity,-0.952
DZA,2003,Economic Complexity,-0.912
DZA,2004,Economic Complexity,-0.685
DZA,2005,Economic Complexity,-0.311
DZA,2006,Economic Complexity,-0.906
DZA,2007,Economic Complexity,-0.883
DZA,2008,Economic Complexity,-0.814
DZA,2009,Economic Complexity,-1.175
DZA,2010,Economic Complexity,-1.388
DZA,2011,Economic Complexity,-1.768
DZA,2012,Economic Complexity,-1.495
DZA,2013,Economic Complexity,-1.471
DZA,2014,Economic Complexity,-1.403
DZA,2015,Economic Complexity,-1.626
DZA,2016,Economic Complexity,-0.959
DZA,2017,Economic Complexity,-0.935
DZA,2018,Economic Complexity,-1.578
DZA,2019,Economic Complexity,-1.025
DZA,2020,Economic Complexity,-1.033
DZA,2021,Economic Complexity,-0.846
DZA,2022,Economic Complexity,-0.714
DZA,2023,Economic Complexity,-0.864
ECU,1995,Economic Complexity,-0.996
ECU,1996,Economic Complexity,-1.059
ECU,1997,Economic Complexity,-1.093
ECU,1998,Economic Complexity,-1.071
ECU,1999,Economic Complexity,-0.849
ECU,2000,Economic Complexity,-0.93
ECU,2001,Economic Complexity,-0.748
ECU,2002,Economic Complexity,-1.076
ECU,2003,Economic Complexity,-0.916
ECU,2004,Economic Complexity,-1.104
ECU,2005,Economic Complexity,-0.926
ECU,2006,Economic Complexity,-0.868
ECU,2007,Economic Complexity,-0.8
ECU,2008,Economic Complexity,-0.819
ECU,2009,Economic Complexity,-0.926
ECU,2010,Economic Complexity,-0.599
ECU,2011,Economic Complexity,-0.89
ECU,2012,Economic Complexity,-0.782
ECU,2013,Economic Complexity,-0.947
ECU,2014,Economic Complexity,-1.156
ECU,2015,Economic Complexity,-0.99
ECU,2016,Economic Complexity,-1.046
ECU,2017,Economic Complexity,-1.027
ECU,2018,Economic Complexity,-1.015
ECU,2019,Economic Complexity,-1.184
ECU,2020,Economic Complexity,-1.224
ECU,2021,Economic Complexity,-0.987
ECU,2022,Economic Complexity,-1.013
ECU,2023,Economic Complexity,-0.969
EGY,1995,Economic Complexity,-0.303
EGY,1996,Economic Complexity,-0.461
EGY,1997,Economic Complexity,-0.241
EGY,1998,Economic Complexity,-0.426
EGY,1999,Economic Complexity,-0.287
EGY,2000,Economic Complexity,-0.241
EGY,2001,Economic Complexity,-0.352
EGY,2002,Economic Complexity,-0.319
EGY,2003,Economic Complexity,-0.344
EGY,2004,Economic Complexity,-0.241
EGY,2005,Economic Complexity,-0.175
EGY,2006,Economic Complexity,-0.097
EGY,2007,Economic Complexity,-0.098
EGY,2008,Economic Complexity,-0.004
EGY,2009,Economic Complexity,-0.139
EGY,2010,Economic Complexity,-0.23
EGY,2011,Economic Complexity,-0.151
EGY,2012,Economic Complexity,-0.178
EGY,2013,Economic Complexity,-0.174
EGY,2014,Economic Complexity,-0.157
EGY,2015,Economic Complexity,-0.203
EGY,2016,Economic Complexity,-0.174
EGY,2017,Economic Complexity,-0.058
EGY,2018,Economic Complexity,-0.151
EGY,2019,Economic Complexity,-0.144
EGY,2020,Economic Complexity,-0.248
EGY,2021,Economic Complexity,-0.159
EGY,2022,Economic Complexity,-0.237
EGY,2023,Economic Complexity,-0.235
ESP,1995,Economic Complexity,1.116
ESP,1996,Economic Complexity,1.069
ESP,1997,Economic Complexity,1.06
ESP,1998,Economic Complexity,1.003
ESP,1999,Economic Complexity,1.086
ESP,2000,Economic Complexity,1.085
ESP,2001,Economic Complexity,1.067
ESP,2002,Economic Complexity,0.997
ESP,2003,Economic Complexity,0.891
ESP,2004,Economic Complexity,0.96
ESP,2005,Economic Complexity,0.888
ESP,2006,Economic Complexity,0.893
ESP,2007,Economic Complexity,0.893
ESP,2008,Economic Complexity,0.857
ESP,2009,Economic Complexity,0.875
ESP,2010,Economic Complexity,0.807
ESP,2011,Economic Complexity,0.809
ESP,2012,Economic Complexity,0.791
ESP,2013,Economic Complexity,0.82
ESP,2014,Economic Complexity,0.811
ESP,2015,Economic Complexity,0.745
ESP,2016,Economic Complexity,0.742
ESP,2017,Economic Complexity,0.657
ESP,2018,Economic Complexity,0.642
ESP,2019,Economic Complexity,0.633
ESP,2020,Economic Complexity,0.68
ESP,2021,Economic Complexity,0.682
ESP,2022,Economic Complexity,0.725
ESP,2023,Economic Complexity,0.658
EST,1995,Economic Complexity,0.573
EST,1996,Economic Complexity,0.522
EST,1997,Economic Complexity,0.367
EST,1998,Economic Complexity,0.481
EST,1999,Economic Complexity,0.439
EST,2000,Economic Complexity,0.451
EST,2001,Economic Complexity,0.597
EST,2002,Economic Complexity,0.538
EST,2003,Economic Complexity,0.554
EST,2004,Economic Complexity,0.609
EST,2005,Economic Complexity,0.618
EST,2006,Economic Complexity,0.689
EST,2007,Economic Complexity,0.695
EST,2008,Economic Complexity,0.733
EST,2009,Economic Complexity,0.784
EST,2010,Economic Complexity,0.764
EST,2011,Economic Complexity,0.908
EST,2012,Economic Complexity,0.767
EST,2013,Economic Complexity,0.817
EST,2014,Economic Complexity,0.98
EST,2015,Economic Complexity,0.891
EST,2016,Economic Complexity,0.991
EST,2017,Economic Complexity,0.935
EST,2018,Economic Complexity,0.938
EST,2019,Economic Complexity,0.886
EST,2020,Economic Complexity,0.953
EST,2021,Economic Complexity,0.98
EST,2022,Economic Complexity,0.977
EST,2023,Economic Complexity,1.013
ETH,1995,Economic Complexity,-1.482
ETH,1996,Economic Complexity,-1.44
ETH,1997,Economic Complexity,-1.267
ETH,1998,Economic Complexity,-1.394
ETH,1999,Economic Complexity,-1.214
ETH,2000,Economic Complexity,-1.206
ETH,2001,Economic Complexity,-1.047
ETH,2002,Economic Complexity,-1.159
ETH,2003,Economic Complexity,-1.168
ETH,2004,Economic Complexity,-1.117
ETH,2005,Economic Complexity,-1.098
ETH,2006,Economic Complexity,-1.136
ETH,2007,Economic Complexity,-1.071
ETH,2008,Economic Complexity,-0.986
ETH,2009,Economic Complexity,-0.884
ETH,2010,Economic Complexity,-1.046
ETH,2011,Economic Complexity,-1.29
ETH,2012,Economic Complexity,-1.046
ETH,2013,Economic Complexity,-1.157
ETH,2014,Economic Complexity,-1.135
ETH,2015,Economic Complexity,-0.945
ETH,2016,Economic Complexity,-1.061
ETH,2017,Economic Complexity,-1.056
ETH,2018,Economic Complexity,-0.983
ETH,2019,Economic Complexity,-1.155
ETH,2020,Economic Complexity,-1.107
ETH,2021,Economic Complexity,-1.038
ETH,2022,Economic Complexity,-1.082
ETH,2023,Economic Complexity,-1.109
FIN,1995,Economic Complexity,2.027
FIN,1996,Economic Complexity,2.015
FIN,1997,Economic Complexity,1.876
FIN,1998,Economic Complexity,1.971
FIN,1999,Economic Complexity,2.095
FIN,2000,Economic Complexity,1.958
FIN,2001,Economic Complexity,1.991
FIN,2002,Economic Complexity,2.072
FIN,2003,Economic Complexity,2.04
FIN,2004,Economic Complexity,2.06
FIN,2005,Economic Complexity,1.882
FIN,2006,Economic Complexity,1.761
FIN,2007,Economic Complexity,1.887
FIN,2008,Economic Complexity,1.722
FIN,2009,Economic Complexity,1.707
FIN,2010,Economic Complexity,1.757
FIN,2011,Economic Complexity,1.763
FIN,2012,Economic Complexity,1.607
FIN,2013,Economic Complexity,1.637
FIN,2014,Economic Complexity,1.687
FIN,2015,Economic Complexity,1.615
FIN,2016,Economic Complexity,1.548
FIN,2017,Economic Complexity,1.607
FIN,2018,Economic Complexity,1.587
FIN,2019,Economic Complexity,1.441
FIN,2020,Economic Complexity,1.51
FIN,2021,Economic Complexity,1.486
FIN,2022,Economic Complexity,1.494
FIN,2023,Economic Complexity,1.498
FRA,1995,Economic Complexity,1.785
FRA,1996,Economic Complexity,1.667
FRA,1997,Economic Complexity,1.65
FRA,1998,Economic Complexity,1.675
FRA,1999,Economic Complexity,1.703
FRA,2000,Economic Complexity,1.628
FRA,2001,Economic Complexity,1.603
FRA,2002,Economic Complexity,1.561
FRA,2003,Economic Complexity,1.547
FRA,2004,Economic Complexity,1.494
FRA,2005,Economic Complexity,1.451
FRA,2006,Economic Complexity,1.465
FRA,2007,Economic Complexity,1.468
FRA,2008,Economic Complexity,1.47
FRA,2009,Economic Complexity,1.469
FRA,2010,Economic Complexity,1.513
FRA,2011,Economic Complexity,1.522
FRA,2012,Economic Complexity,1.453
FRA,2013,Economic Complexity,1.505
FRA,2014,Economic Complexity,1.485
FRA,2015,Economic Complexity,1.464
FRA,2016,Economic Complexity,1.45
FRA,2017,Economic Complexity,1.391
FRA,2018,Economic Complexity,1.404
FRA,2019,Economic Complexity,1.365
FRA,2020,Economic Complexity,1.364
FRA,2021,Economic Complexity,1.331
FRA,2022,Economic Complexity,1.268
FRA,2023,Economic Complexity,1.332
GAB,1995,Economic Complexity,-1.169
GAB,1996,Economic Complexity,-1.392
GAB,1997,Economic Complexity,-0.809
GAB,1998,Economic Complexity,-1.082
GAB,1999,Economic Complexity,-1.061
GAB,2000,Economic Complexity,-0.913
GAB,2001,Economic Complexity,-1.351
GAB,2002,Economic Complexity,-0.849
GAB,2003,Economic Complexity,-1.027
GAB,2004,Economic Complexity,-0.705
GAB,2005,Economic Complexity,-1.603
GAB,2006,Economic Complexity,-1.718
GAB,2007,Economic Complexity,-1.401
GAB,2008,Economic Complexity,-1.373
GAB,2009,Economic Complexity,-1.368
GAB,2010,Economic Complexity,-0.647
GAB,2011,Economic Complexity,-0.572
GAB,2012,Economic Complexity,-0.85
GAB,2013,Economic Complexity,-1.002
GAB,2014,Economic Complexity,-0.638
GAB,2015,Economic Complexity,-0.428
GAB,2016,Economic Complexity,-0.609
GAB,2017,Economic Complexity,-0.668
GAB,2018,Economic Complexity,-0.65
GAB,2019,Economic Complexity,-1.243
GAB,2020,Economic Complexity,-0.926
GAB,2021,Economic Complexity,-0.497
GAB,2022,Economic Complexity,-0.414
GAB,2023,Economic Complexity,-0.339
GBR,1995,Economic Complexity,1.813
GBR,1996,Economic Complexity,1.805
GBR,1997,Economic Complexity,1.801
GBR,1998,Economic Complexity,1.93
GBR,1999,Economic Complexity,1.907
GBR,2000,Economic Complexity,1.907
GBR,2001,Economic Complexity,1.872
GBR,2002,Economic Complexity,1.867
GBR,2003,Economic Complexity,1.853
GBR,2004,Economic Complexity,1.826
GBR,2005,Economic Complexity,1.791
GBR,2006,Economic Complexity,1.796
GBR,2007,Economic Complexity,1.694
GBR,2008,Economic Complexity,1.757
GBR,2009,Economic Complexity,1.78
GBR,2010,Economic Complexity,1.849
GBR,2011,Economic Complexity,1.809
GBR,2012,Economic Complexity,1.744
GBR,2013,Economic Complexity,1.735
GBR,2014,Economic Complexity,1.768
GBR,2015,Economic Complexity,1.772
GBR,2016,Economic Complexity,1.715
GBR,2017,Economic Complexity,1.645
GBR,2018,Economic Complexity,1.711
GBR,2019,Economic Complexity,1.709
GBR,2020,Economic Complexity,1.69
GBR,2021,Economic Complexity,1.786
GBR,2022,Economic Complexity,1.861
GBR,2023,Economic Complexity,1.955
GEO,1995,Economic Complexity,1.003
GEO,1996,Economic Complexity,0.479
GEO,1997,Economic Complexity,0.292
GEO,1998,Economic Complexity,0.663
GEO,1999,Economic Complexity,0.474
GEO,2000,Economic Complexity,0.532
GEO,2001,Economic Complexity,0.536
GEO,2002,Economic Complexity,0.596
GEO,2003,Economic Complexity,0.43
GEO,2004,Economic Complexity,0.337
GEO,2005,Economic Complexity,-0.056
GEO,2006,Economic Complexity,0.016
GEO,2007,Economic Complexity,0.079
GEO,2008,Economic Complexity,-0.255
GEO,2009,Economic Complexity,-0.115
GEO,2010,Economic Complexity,-0.231
GEO,2011,Economic Complexity,0.025
GEO,2012,Economic Complexity,-0.253
GEO,2013,Economic Complexity,-0.243
GEO,2014,Economic Complexity,-0.257
GEO,2015,Economic Complexity,-0.27
GEO,2016,Economic Complexity,-0.378
GEO,2017,Economic Complexity,-0.204
GEO,2018,Economic Complexity,-0.078
GEO,2019,Economic Complexity,-0.102
GEO,2020,Economic Complexity,-0.305
GEO,2021,Economic Complexity,-0.181
GEO,2022,Economic Complexity,-0.122
GEO,2023,Economic Complexity,-0.362
GHA,1995,Economic Complexity,-1.306
GHA,1996,Economic Complexity,-1.23
GHA,1997,Economic Complexity,-1.028
GHA,1998,Economic Complexity,-1.277
GHA,1999,Economic Complexity,-1.072
GHA,2000,Economic Complexity,-1.2
GHA,2001,Economic Complexity,-1.162
GHA,2002,Economic Complexity,-1.373
GHA,2003,Economic Complexity,-1.108
GHA,2004,Economic Complexity,-1.307
GHA,2005,Economic Complexity,-1.048
GHA,2006,Economic Complexity,-1.049
GHA,2007,Economic Complexity,-0.847
GHA,2008,Economic Complexity,-0.674
GHA,2009,Economic Complexity,-0.916
GHA,2010,Economic Complexity,-0.729
GHA,2011,Economic Complexity,-0.888
GHA,2012,Economic Complexity,-0.848
GHA,2013,Economic Complexity,-0.708
GHA,2014,Economic Complexity,-0.745
GHA,2015,Economic Complexity,-0.743
GHA,2016,Economic Complexity,-0.903
GHA,2017,Economic Complexity,-0.901
GHA,2018,Economic Complexity,-0.996
GHA,2019,Economic Complexity,-0.994
GHA,2020,Economic Complexity,-0.865
GHA,2021,Economic Complexity,-0.708
GHA,2022,Economic Complexity,-0.498
GHA,2023,Economic Complexity,-0.752
GIN,1995,Economic Complexity,-1.192
GIN,1996,Economic Complexity,-1.364
GIN,1997,Economic Complexity,-1.541
GIN,1998,Economic Complexity,-1.556
GIN,1999,Economic Complexity,-1.913
GIN,2000,Economic Complexity,-1.53
GIN,2001,Economic Complexity,-1.573
GIN,2002,Economic Complexity,-1.64
GIN,2003,Economic Complexity,-2.173
GIN,2004,Economic Complexity,-1.256
GIN,2005,Economic Complexity,-1.539
GIN,2006,Economic Complexity,-1.724
GIN,2007,Economic Complexity,-1.882
GIN,2008,Economic Complexity,-1.548
GIN,2009,Economic Complexity,-1.751
GIN,2010,Economic Complexity,-1.579
GIN,2011,Economic Complexity,-1.716
GIN,2012,Economic Complexity,-1.645
GIN,2013,Economic Complexity,-1.06
GIN,2014,Economic Complexity,-1.629
GIN,2015,Economic Complexity,-1.273
GIN,2016,Economic Complexity,-1.448
GIN,2017,Economic Complexity,-1.709
GIN,2018,Economic Complexity,-1.28
GIN,2019,Economic Complexity,-1.386
GIN,2020,Economic Complexity,-1.69
GIN,2021,Economic Complexity,-2.006
GIN,2022,Economic Complexity,-0.945
GIN,2023,Economic Complexity,-1.295
GNQ,1995,Economic Complexity,-2.22
GNQ,1996,Economic Complexity,-1.924
GNQ,1997,Economic Complexity,-1.402
GNQ,1998,Economic Complexity,-2.268
GNQ,1999,Economic Complexity,-1.474
GNQ,2000,Economic Complexity,-2.267
GNQ,2001,Economic Complexity,-1.923
GNQ,2002,Economic Complexity,-1.874
GNQ,2003,Economic Complexity,-2.09
GNQ,2004,Economic Complexity,-1.243
GNQ,2005,Economic Complexity,-1.811
GNQ,2006,Economic Complexity,-1.72
GNQ,2007,Economic Complexity,-1.902
GNQ,2008,Economic Complexity,-1.083
GNQ,2009,Economic Complexity,-1.397
GNQ,2010,Economic Complexity,-1.036
GNQ,2011,Economic Complexity,-1.304
GNQ,2012,Economic Complexity,-1.06
